2021-11-06 22:45:20,269 INFO  Logger.cs: 70 - 
2021-11-06 22:50:13,052 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-11-06 22:50:13,053 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-11-06 22:50:13,053 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-11-06 22:50:13,053 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 19
2021-11-06 22:50:13,054 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 840
2021-11-06 22:50:13,054 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 851
2021-11-06 22:50:13,054 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 883
2021-11-06 22:50:13,055 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 859
2021-11-06 22:50:13,055 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 810
2021-11-06 22:50:13,055 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 807
2021-11-06 22:50:14,866 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_1 to child link_2 failed
2021-11-06 22:50:14,905 INFO  ExportHelperExtension.cs: 347 - Creating joint link_3
2021-11-06 22:50:14,905 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link_2
2021-11-06 22:50:14,906 INFO  ExportHelperExtension.cs: 1402 - Fixing 22
2021-11-06 22:50:14,906 INFO  ExportHelperExtension.cs: 1402 - Fixing 19
2021-11-06 22:50:14,906 INFO  ExportHelperExtension.cs: 1402 - Fixing 18
2021-11-06 22:50:14,907 INFO  ExportHelperExtension.cs: 1409 - Component 18 is already fixed
2021-11-06 22:50:14,907 INFO  ExportHelperExtension.cs: 1402 - Fixing 840
2021-11-06 22:50:14,907 INFO  ExportHelperExtension.cs: 1402 - Fixing 851
2021-11-06 22:50:14,908 INFO  ExportHelperExtension.cs: 1402 - Fixing 883
2021-11-06 22:50:14,908 INFO  ExportHelperExtension.cs: 1402 - Fixing 859
2021-11-06 22:50:14,908 INFO  ExportHelperExtension.cs: 1402 - Fixing 810
2021-11-06 22:50:14,909 INFO  ExportHelperExtension.cs: 1402 - Fixing 807
2021-11-06 22:50:15,389 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-11-06 22:50:15,389 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-11-06 22:50:15,389 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-11-06 22:50:15,390 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-11-06 22:50:15,390 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 22
2021-11-06 22:50:15,390 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 19
2021-11-06 22:50:15,391 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 840
2021-11-06 22:50:15,391 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 851
2021-11-06 22:50:15,391 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 883
2021-11-06 22:50:15,392 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 859
2021-11-06 22:50:15,392 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 810
2021-11-06 22:50:15,392 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 807
2021-11-06 22:50:17,322 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_2 to child link_3 failed
2021-11-06 22:50:17,327 INFO  ExportHelperExtension.cs: 347 - Creating joint link_4
2021-11-06 22:50:17,327 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link_3
2021-11-06 22:50:17,328 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2021-11-06 22:50:17,328 INFO  ExportHelperExtension.cs: 1402 - Fixing 22
2021-11-06 22:50:17,328 INFO  ExportHelperExtension.cs: 1402 - Fixing 19
2021-11-06 22:50:17,329 INFO  ExportHelperExtension.cs: 1402 - Fixing 18
2021-11-06 22:50:17,329 INFO  ExportHelperExtension.cs: 1409 - Component 18 is already fixed
2021-11-06 22:50:17,329 INFO  ExportHelperExtension.cs: 1402 - Fixing 840
2021-11-06 22:50:17,330 INFO  ExportHelperExtension.cs: 1402 - Fixing 851
2021-11-06 22:50:17,330 INFO  ExportHelperExtension.cs: 1402 - Fixing 883
2021-11-06 22:50:17,330 INFO  ExportHelperExtension.cs: 1402 - Fixing 859
2021-11-06 22:50:17,331 INFO  ExportHelperExtension.cs: 1402 - Fixing 810
2021-11-06 22:50:17,334 INFO  ExportHelperExtension.cs: 1402 - Fixing 807
2021-11-06 22:50:17,886 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-11-06 22:50:17,886 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-11-06 22:50:17,886 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-11-06 22:50:17,887 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-11-06 22:50:17,887 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2021-11-06 22:50:17,887 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 22
2021-11-06 22:50:17,888 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 19
2021-11-06 22:50:17,888 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 840
2021-11-06 22:50:17,888 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 851
2021-11-06 22:50:17,889 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 883
2021-11-06 22:50:17,889 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 859
2021-11-06 22:50:17,889 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 810
2021-11-06 22:50:17,889 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 807
2021-11-06 22:50:19,839 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_3 to child link_4 failed
2021-11-06 22:50:19,843 INFO  ExportHelperExtension.cs: 347 - Creating joint link_5
2021-11-06 22:50:19,844 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link_4
2021-11-06 22:50:19,844 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2021-11-06 22:50:19,844 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2021-11-06 22:50:19,845 INFO  ExportHelperExtension.cs: 1402 - Fixing 22
2021-11-06 22:50:19,845 INFO  ExportHelperExtension.cs: 1402 - Fixing 19
2021-11-06 22:50:19,845 INFO  ExportHelperExtension.cs: 1402 - Fixing 18
2021-11-06 22:50:19,846 INFO  ExportHelperExtension.cs: 1409 - Component 18 is already fixed
2021-11-06 22:50:19,846 INFO  ExportHelperExtension.cs: 1402 - Fixing 840
2021-11-06 22:50:19,846 INFO  ExportHelperExtension.cs: 1402 - Fixing 851
2021-11-06 22:50:19,847 INFO  ExportHelperExtension.cs: 1402 - Fixing 883
2021-11-06 22:50:19,847 INFO  ExportHelperExtension.cs: 1402 - Fixing 859
2021-11-06 22:50:19,848 INFO  ExportHelperExtension.cs: 1402 - Fixing 810
2021-11-06 22:50:19,849 INFO  ExportHelperExtension.cs: 1402 - Fixing 807
2021-11-06 22:50:20,392 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-11-06 22:50:20,392 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-11-06 22:50:20,393 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-11-06 22:50:20,393 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-11-06 22:50:20,393 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 28
2021-11-06 22:50:20,394 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2021-11-06 22:50:20,394 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 22
2021-11-06 22:50:20,394 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 19
2021-11-06 22:50:20,394 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 840
2021-11-06 22:50:20,395 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 851
2021-11-06 22:50:20,395 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 883
2021-11-06 22:50:20,395 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 859
2021-11-06 22:50:20,395 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 810
2021-11-06 22:50:20,395 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 807
2021-11-06 22:50:22,481 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_4 to child link_5 failed
2021-11-06 22:50:22,604 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Robot PUMA 560.SLDASM
2021-11-06 22:50:22,608 INFO  ExportHelperExtension.cs: 1136 - Found 78 in Robot PUMA 560.SLDASM
2021-11-06 22:50:22,608 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [CoordSys] in Robot PUMA 560.SLDASM
2021-11-06 22:50:22,608 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-11-06 22:50:22,609 INFO  ExportHelperExtension.cs: 1160 - 12 components to check
2021-11-06 22:50:22,609 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Pieza 2-1
2021-11-06 22:50:22,609 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Pieza 2-1
2021-11-06 22:50:22,610 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Pieza 2-1
2021-11-06 22:50:22,610 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Pieza 1-1
2021-11-06 22:50:22,611 INFO  ExportHelperExtension.cs: 1136 - Found 54 in Pieza 1-1
2021-11-06 22:50:22,611 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Pieza 1-1
2021-11-06 22:50:22,611 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Pieza 3-1
2021-11-06 22:50:22,612 INFO  ExportHelperExtension.cs: 1136 - Found 45 in Pieza 3-1
2021-11-06 22:50:22,612 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Pieza 3-1
2021-11-06 22:50:22,613 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Pieza 7-4
2021-11-06 22:50:22,613 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Pieza 7-4
2021-11-06 22:50:22,613 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Pieza 7-4
2021-11-06 22:50:22,614 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Pieza 7-5
2021-11-06 22:50:22,614 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Pieza 7-5
2021-11-06 22:50:22,615 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Pieza 7-5
2021-11-06 22:50:22,615 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Pieza 5-1
2021-11-06 22:50:22,615 INFO  ExportHelperExtension.cs: 1136 - Found 34 in Pieza 5-1
2021-11-06 22:50:22,616 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Pieza 5-1
2021-11-06 22:50:22,616 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Pieza 6-1
2021-11-06 22:50:22,616 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Pieza 6-1
2021-11-06 22:50:22,617 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Pieza 6-1
2021-11-06 22:50:22,617 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Pieza 7-9
2021-11-06 22:50:22,618 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Pieza 7-9
2021-11-06 22:50:22,618 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Pieza 7-9
2021-11-06 22:50:22,618 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Pieza 7-7
